"ID","Cluster"
"208620","2"
"214766","3"
"177390","2"
"188654","3"
"199151","1"
"216816","1"
"179696","2"
"198129","2"
"179954","4"
"225523","2"
"212212","2"
"167669","2"
"198648","2"
"199416","2"
"187896","1"
"189945","2"
"204538","1"
"211706","2"
"193786","4"
"222715","2"
"172283","2"
"156412","4"
"187132","2"
"197117","1"
"202493","2"
"217085","2"
"205566","2"
"220414","2"
"176894","2"
"192766","2"
"198143","1"
"768","3"
"216320","2"
"212225","2"
"197890","3"
"215042","1"
"179972","1"
"209669","2"
"217605","2"
"189701","2"
"172294","3"
"219911","3"
"146952","4"
"230408","2"
"172553","4"
"204555","2"
"212491","2"
"163083","3"
"174859","2"
"189196","2"
"208141","2"
"164878","1"
"216335","2"
"143632","4"
"160016","4"
"195088","2"
"54033","2"
"51730","1"
"184082","3"
"186130","2"
"193554","1"
"212755","2"
"200212","4"
"212245","2"
"223765","2"
"230165","4"
"203030","3"
"188182","2"
"189207","1"
"208920","2"
"191256","2"
"195096","2"
"215322","2"
"205083","2"
"160027","2"
"186395","2"
"168732","1"
"235805","1"
"187421","2"
"200478","2"
"205855","1"
"193311","2"
"186912","2"
"219681","2"
"163873","4"
"231969","2"
"198946","2"
"160034","2"
"235042","2"
"107298","4"
"196899","1"
"221219","3"
"54051","2"
"210212","2"
"198949","2"
"202789","4"
"186405","1"
"190502","2"
"193062","2"
"202024","2"
"173608","1"
"179752","1"
"223017","2"
"202282","2"
"155946","2"
"228650","2"
"202539","1"
"174379","2"
"202541","1"
"212269","2"
"230189","2"
"229167","1"
"176687","2"
"217648","2"
"160048","2"
"198193","2"
"204338","2"
"140082","4"
"234035","2"
"182579","2"
"159028","3"
"160052","2"
"171828","1"
"230197","2"
"200758","2"
"137782","2"
"165174","2"
"171830","3"
"177974","2"
"183606","3"
"207928","1"
"230457","2"
"198202","3"
"160058","3"
"173370","2"
"178746","2"
"199739","2"
"209723","2"
"14907","4"
"216380","2"
"212541","2"
"225341","2"
"234045","1"
"224574","2"
"190782","2"
"206655","2"
"215871","2"
"230463","2"
"180287","1"
"184895","1"
"192575","2"
"209984","2"
"201025","2"
"230465","2"
"226370","2"
"216643","2"
"204612","2"
"188484","1"
"200773","2"
"230469","1"
"202054","3"
"211014","2"
"154950","2"
"192838","2"
"206407","2"
"207431","3"
"190024","1"
"205897","2"
"210761","2"
"226377","1"
"224075","2"
"162123","3"
"230475","1"
"192587","2"
"152908","2"
"25420","1"
